id,event_size,cost_constraint,effort_constraint,time_constraint,alpha,perturbation_level_cost,perturbation_level_effort,perturbation_level_time
3367,medium,190,6,9,0.7,catastrofic,high_neg,no
3368,medium,190,6,9,0.7,catastrofic,high_neg,low_neg
3369,medium,190,6,9,0.7,catastrofic,high_neg,high_neg
3370,medium,190,6,9,0.7,catastrofic,high_neg,catastrofic
3371,medium,190,6,9,0.7,catastrofic,catastrofic,pos
3372,medium,190,6,9,0.7,catastrofic,catastrofic,no
3373,medium,190,6,9,0.7,catastrofic,catastrofic,low_neg
3374,medium,190,6,9,0.7,catastrofic,catastrofic,high_neg
3375,medium,190,6,9,0.7,catastrofic,catastrofic,catastrofic
3376,medium,190,6,7,0.3,pos,pos,pos
3377,medium,190,6,7,0.3,pos,pos,no
3378,medium,190,6,7,0.3,pos,pos,low_neg
3379,medium,190,6,7,0.3,pos,pos,high_neg
3380,medium,190,6,7,0.3,pos,pos,catastrofic
3381,medium,190,6,7,0.3,pos,no,pos
3382,medium,190,6,7,0.3,pos,no,no
3383,medium,190,6,7,0.3,pos,no,low_neg
3384,medium,190,6,7,0.3,pos,no,high_neg
3385,medium,190,6,7,0.3,pos,no,catastrofic
3386,medium,190,6,7,0.3,pos,low_neg,pos
3387,medium,190,6,7,0.3,pos,low_neg,no
3388,medium,190,6,7,0.3,pos,low_neg,low_neg
3389,medium,190,6,7,0.3,pos,low_neg,high_neg
3390,medium,190,6,7,0.3,pos,low_neg,catastrofic
3391,medium,190,6,7,0.3,pos,high_neg,pos
3392,medium,190,6,7,0.3,pos,high_neg,no
3393,medium,190,6,7,0.3,pos,high_neg,low_neg
3394,medium,190,6,7,0.3,pos,high_neg,high_neg
3395,medium,190,6,7,0.3,pos,high_neg,catastrofic
3396,medium,190,6,7,0.3,pos,catastrofic,pos
3397,medium,190,6,7,0.3,pos,catastrofic,no
3398,medium,190,6,7,0.3,pos,catastrofic,low_neg
3399,medium,190,6,7,0.3,pos,catastrofic,high_neg
3400,medium,190,6,7,0.3,pos,catastrofic,catastrofic
3401,medium,190,6,7,0.3,no,pos,pos
3402,medium,190,6,7,0.3,no,pos,no
3403,medium,190,6,7,0.3,no,pos,low_neg
3404,medium,190,6,7,0.3,no,pos,high_neg
3405,medium,190,6,7,0.3,no,pos,catastrofic
3406,medium,190,6,7,0.3,no,no,pos
3407,medium,190,6,7,0.3,no,no,no
3408,medium,190,6,7,0.3,no,no,low_neg
3409,medium,190,6,7,0.3,no,no,high_neg
3410,medium,190,6,7,0.3,no,no,catastrofic
3411,medium,190,6,7,0.3,no,low_neg,pos
3412,medium,190,6,7,0.3,no,low_neg,no
3413,medium,190,6,7,0.3,no,low_neg,low_neg
3414,medium,190,6,7,0.3,no,low_neg,high_neg
3415,medium,190,6,7,0.3,no,low_neg,catastrofic
3416,medium,190,6,7,0.3,no,high_neg,pos
3417,medium,190,6,7,0.3,no,high_neg,no
3418,medium,190,6,7,0.3,no,high_neg,low_neg
3419,medium,190,6,7,0.3,no,high_neg,high_neg
3420,medium,190,6,7,0.3,no,high_neg,catastrofic
3421,medium,190,6,7,0.3,no,catastrofic,pos
3422,medium,190,6,7,0.3,no,catastrofic,no
3423,medium,190,6,7,0.3,no,catastrofic,low_neg
3424,medium,190,6,7,0.3,no,catastrofic,high_neg
3425,medium,190,6,7,0.3,no,catastrofic,catastrofic
3426,medium,190,6,7,0.3,low_neg,pos,pos
3427,medium,190,6,7,0.3,low_neg,pos,no
3428,medium,190,6,7,0.3,low_neg,pos,low_neg
3429,medium,190,6,7,0.3,low_neg,pos,high_neg
3430,medium,190,6,7,0.3,low_neg,pos,catastrofic
3431,medium,190,6,7,0.3,low_neg,no,pos
3432,medium,190,6,7,0.3,low_neg,no,no
3433,medium,190,6,7,0.3,low_neg,no,low_neg
3434,medium,190,6,7,0.3,low_neg,no,high_neg
3435,medium,190,6,7,0.3,low_neg,no,catastrofic
3436,medium,190,6,7,0.3,low_neg,low_neg,pos
3437,medium,190,6,7,0.3,low_neg,low_neg,no
3438,medium,190,6,7,0.3,low_neg,low_neg,low_neg
3439,medium,190,6,7,0.3,low_neg,low_neg,high_neg
3440,medium,190,6,7,0.3,low_neg,low_neg,catastrofic
3441,medium,190,6,7,0.3,low_neg,high_neg,pos
3442,medium,190,6,7,0.3,low_neg,high_neg,no
3443,medium,190,6,7,0.3,low_neg,high_neg,low_neg
3444,medium,190,6,7,0.3,low_neg,high_neg,high_neg
3445,medium,190,6,7,0.3,low_neg,high_neg,catastrofic
3446,medium,190,6,7,0.3,low_neg,catastrofic,pos
3447,medium,190,6,7,0.3,low_neg,catastrofic,no
3448,medium,190,6,7,0.3,low_neg,catastrofic,low_neg
3449,medium,190,6,7,0.3,low_neg,catastrofic,high_neg
3450,medium,190,6,7,0.3,low_neg,catastrofic,catastrofic
3451,medium,190,6,7,0.3,high_neg,pos,pos
3452,medium,190,6,7,0.3,high_neg,pos,no
3453,medium,190,6,7,0.3,high_neg,pos,low_neg
3454,medium,190,6,7,0.3,high_neg,pos,high_neg
3455,medium,190,6,7,0.3,high_neg,pos,catastrofic
3456,medium,190,6,7,0.3,high_neg,no,pos
3457,medium,190,6,7,0.3,high_neg,no,no
3458,medium,190,6,7,0.3,high_neg,no,low_neg
3459,medium,190,6,7,0.3,high_neg,no,high_neg
3460,medium,190,6,7,0.3,high_neg,no,catastrofic
3461,medium,190,6,7,0.3,high_neg,low_neg,pos
3462,medium,190,6,7,0.3,high_neg,low_neg,no
3463,medium,190,6,7,0.3,high_neg,low_neg,low_neg
3464,medium,190,6,7,0.3,high_neg,low_neg,high_neg
3465,medium,190,6,7,0.3,high_neg,low_neg,catastrofic
3466,medium,190,6,7,0.3,high_neg,high_neg,pos
3467,medium,190,6,7,0.3,high_neg,high_neg,no
3468,medium,190,6,7,0.3,high_neg,high_neg,low_neg
3469,medium,190,6,7,0.3,high_neg,high_neg,high_neg
3470,medium,190,6,7,0.3,high_neg,high_neg,catastrofic
3471,medium,190,6,7,0.3,high_neg,catastrofic,pos
3472,medium,190,6,7,0.3,high_neg,catastrofic,no
3473,medium,190,6,7,0.3,high_neg,catastrofic,low_neg
3474,medium,190,6,7,0.3,high_neg,catastrofic,high_neg
3475,medium,190,6,7,0.3,high_neg,catastrofic,catastrofic
3476,medium,190,6,7,0.3,catastrofic,pos,pos
3477,medium,190,6,7,0.3,catastrofic,pos,no
3478,medium,190,6,7,0.3,catastrofic,pos,low_neg
3479,medium,190,6,7,0.3,catastrofic,pos,high_neg
3480,medium,190,6,7,0.3,catastrofic,pos,catastrofic
3481,medium,190,6,7,0.3,catastrofic,no,pos
3482,medium,190,6,7,0.3,catastrofic,no,no
3483,medium,190,6,7,0.3,catastrofic,no,low_neg
3484,medium,190,6,7,0.3,catastrofic,no,high_neg
3485,medium,190,6,7,0.3,catastrofic,no,catastrofic
3486,medium,190,6,7,0.3,catastrofic,low_neg,pos
3487,medium,190,6,7,0.3,catastrofic,low_neg,no
3488,medium,190,6,7,0.3,catastrofic,low_neg,low_neg
3489,medium,190,6,7,0.3,catastrofic,low_neg,high_neg
3490,medium,190,6,7,0.3,catastrofic,low_neg,catastrofic
3491,medium,190,6,7,0.3,catastrofic,high_neg,pos
3492,medium,190,6,7,0.3,catastrofic,high_neg,no
3493,medium,190,6,7,0.3,catastrofic,high_neg,low_neg
3494,medium,190,6,7,0.3,catastrofic,high_neg,high_neg
3495,medium,190,6,7,0.3,catastrofic,high_neg,catastrofic
3496,medium,190,6,7,0.3,catastrofic,catastrofic,pos
3497,medium,190,6,7,0.3,catastrofic,catastrofic,no
3498,medium,190,6,7,0.3,catastrofic,catastrofic,low_neg
3499,medium,190,6,7,0.3,catastrofic,catastrofic,high_neg
3500,medium,190,6,7,0.3,catastrofic,catastrofic,catastrofic
3501,medium,190,6,7,0.5,pos,pos,pos
3502,medium,190,6,7,0.5,pos,pos,no
3503,medium,190,6,7,0.5,pos,pos,low_neg
3504,medium,190,6,7,0.5,pos,pos,high_neg
3505,medium,190,6,7,0.5,pos,pos,catastrofic
3506,medium,190,6,7,0.5,pos,no,pos
3507,medium,190,6,7,0.5,pos,no,no
3508,medium,190,6,7,0.5,pos,no,low_neg
3509,medium,190,6,7,0.5,pos,no,high_neg
3510,medium,190,6,7,0.5,pos,no,catastrofic
3511,medium,190,6,7,0.5,pos,low_neg,pos
3512,medium,190,6,7,0.5,pos,low_neg,no
3513,medium,190,6,7,0.5,pos,low_neg,low_neg
3514,medium,190,6,7,0.5,pos,low_neg,high_neg
3515,medium,190,6,7,0.5,pos,low_neg,catastrofic
3516,medium,190,6,7,0.5,pos,high_neg,pos
3517,medium,190,6,7,0.5,pos,high_neg,no
3518,medium,190,6,7,0.5,pos,high_neg,low_neg
3519,medium,190,6,7,0.5,pos,high_neg,high_neg
3520,medium,190,6,7,0.5,pos,high_neg,catastrofic
3521,medium,190,6,7,0.5,pos,catastrofic,pos
3522,medium,190,6,7,0.5,pos,catastrofic,no
3523,medium,190,6,7,0.5,pos,catastrofic,low_neg
3524,medium,190,6,7,0.5,pos,catastrofic,high_neg
3525,medium,190,6,7,0.5,pos,catastrofic,catastrofic
3526,medium,190,6,7,0.5,no,pos,pos
3527,medium,190,6,7,0.5,no,pos,no
3528,medium,190,6,7,0.5,no,pos,low_neg
3529,medium,190,6,7,0.5,no,pos,high_neg
3530,medium,190,6,7,0.5,no,pos,catastrofic
3531,medium,190,6,7,0.5,no,no,pos
3532,medium,190,6,7,0.5,no,no,no
3533,medium,190,6,7,0.5,no,no,low_neg
3534,medium,190,6,7,0.5,no,no,high_neg
3535,medium,190,6,7,0.5,no,no,catastrofic
3536,medium,190,6,7,0.5,no,low_neg,pos
3537,medium,190,6,7,0.5,no,low_neg,no
3538,medium,190,6,7,0.5,no,low_neg,low_neg
3539,medium,190,6,7,0.5,no,low_neg,high_neg
3540,medium,190,6,7,0.5,no,low_neg,catastrofic
3541,medium,190,6,7,0.5,no,high_neg,pos
3542,medium,190,6,7,0.5,no,high_neg,no
3543,medium,190,6,7,0.5,no,high_neg,low_neg
3544,medium,190,6,7,0.5,no,high_neg,high_neg
3545,medium,190,6,7,0.5,no,high_neg,catastrofic
3546,medium,190,6,7,0.5,no,catastrofic,pos
3547,medium,190,6,7,0.5,no,catastrofic,no
3548,medium,190,6,7,0.5,no,catastrofic,low_neg
3549,medium,190,6,7,0.5,no,catastrofic,high_neg
3550,medium,190,6,7,0.5,no,catastrofic,catastrofic
3551,medium,190,6,7,0.5,low_neg,pos,pos
3552,medium,190,6,7,0.5,low_neg,pos,no
3553,medium,190,6,7,0.5,low_neg,pos,low_neg
3554,medium,190,6,7,0.5,low_neg,pos,high_neg
3555,medium,190,6,7,0.5,low_neg,pos,catastrofic
3556,medium,190,6,7,0.5,low_neg,no,pos
3557,medium,190,6,7,0.5,low_neg,no,no
3558,medium,190,6,7,0.5,low_neg,no,low_neg
3559,medium,190,6,7,0.5,low_neg,no,high_neg
3560,medium,190,6,7,0.5,low_neg,no,catastrofic
3561,medium,190,6,7,0.5,low_neg,low_neg,pos
3562,medium,190,6,7,0.5,low_neg,low_neg,no
3563,medium,190,6,7,0.5,low_neg,low_neg,low_neg
3564,medium,190,6,7,0.5,low_neg,low_neg,high_neg
3565,medium,190,6,7,0.5,low_neg,low_neg,catastrofic
3566,medium,190,6,7,0.5,low_neg,high_neg,pos
3567,medium,190,6,7,0.5,low_neg,high_neg,no
3568,medium,190,6,7,0.5,low_neg,high_neg,low_neg
3569,medium,190,6,7,0.5,low_neg,high_neg,high_neg
3570,medium,190,6,7,0.5,low_neg,high_neg,catastrofic
3571,medium,190,6,7,0.5,low_neg,catastrofic,pos
3572,medium,190,6,7,0.5,low_neg,catastrofic,no
3573,medium,190,6,7,0.5,low_neg,catastrofic,low_neg
3574,medium,190,6,7,0.5,low_neg,catastrofic,high_neg
3575,medium,190,6,7,0.5,low_neg,catastrofic,catastrofic
3576,medium,190,6,7,0.5,high_neg,pos,pos
3577,medium,190,6,7,0.5,high_neg,pos,no
3578,medium,190,6,7,0.5,high_neg,pos,low_neg
3579,medium,190,6,7,0.5,high_neg,pos,high_neg
3580,medium,190,6,7,0.5,high_neg,pos,catastrofic
3581,medium,190,6,7,0.5,high_neg,no,pos
3582,medium,190,6,7,0.5,high_neg,no,no
3583,medium,190,6,7,0.5,high_neg,no,low_neg
3584,medium,190,6,7,0.5,high_neg,no,high_neg
3585,medium,190,6,7,0.5,high_neg,no,catastrofic
3586,medium,190,6,7,0.5,high_neg,low_neg,pos
3587,medium,190,6,7,0.5,high_neg,low_neg,no
3588,medium,190,6,7,0.5,high_neg,low_neg,low_neg
3589,medium,190,6,7,0.5,high_neg,low_neg,high_neg
3590,medium,190,6,7,0.5,high_neg,low_neg,catastrofic
3591,medium,190,6,7,0.5,high_neg,high_neg,pos
3592,medium,190,6,7,0.5,high_neg,high_neg,no
3593,medium,190,6,7,0.5,high_neg,high_neg,low_neg
3594,medium,190,6,7,0.5,high_neg,high_neg,high_neg
3595,medium,190,6,7,0.5,high_neg,high_neg,catastrofic
3596,medium,190,6,7,0.5,high_neg,catastrofic,pos
3597,medium,190,6,7,0.5,high_neg,catastrofic,no
3598,medium,190,6,7,0.5,high_neg,catastrofic,low_neg
3599,medium,190,6,7,0.5,high_neg,catastrofic,high_neg
3600,medium,190,6,7,0.5,high_neg,catastrofic,catastrofic
3601,medium,190,6,7,0.5,catastrofic,pos,pos
3602,medium,190,6,7,0.5,catastrofic,pos,no
3603,medium,190,6,7,0.5,catastrofic,pos,low_neg
3604,medium,190,6,7,0.5,catastrofic,pos,high_neg
3605,medium,190,6,7,0.5,catastrofic,pos,catastrofic
3606,medium,190,6,7,0.5,catastrofic,no,pos
3607,medium,190,6,7,0.5,catastrofic,no,no
3608,medium,190,6,7,0.5,catastrofic,no,low_neg
3609,medium,190,6,7,0.5,catastrofic,no,high_neg
3610,medium,190,6,7,0.5,catastrofic,no,catastrofic
3611,medium,190,6,7,0.5,catastrofic,low_neg,pos
3612,medium,190,6,7,0.5,catastrofic,low_neg,no
3613,medium,190,6,7,0.5,catastrofic,low_neg,low_neg
3614,medium,190,6,7,0.5,catastrofic,low_neg,high_neg
3615,medium,190,6,7,0.5,catastrofic,low_neg,catastrofic
3616,medium,190,6,7,0.5,catastrofic,high_neg,pos
3617,medium,190,6,7,0.5,catastrofic,high_neg,no
3618,medium,190,6,7,0.5,catastrofic,high_neg,low_neg
3619,medium,190,6,7,0.5,catastrofic,high_neg,high_neg
3620,medium,190,6,7,0.5,catastrofic,high_neg,catastrofic
3621,medium,190,6,7,0.5,catastrofic,catastrofic,pos
3622,medium,190,6,7,0.5,catastrofic,catastrofic,no
3623,medium,190,6,7,0.5,catastrofic,catastrofic,low_neg
3624,medium,190,6,7,0.5,catastrofic,catastrofic,high_neg
3625,medium,190,6,7,0.5,catastrofic,catastrofic,catastrofic
3626,medium,190,6,7,0.7,pos,pos,pos
3627,medium,190,6,7,0.7,pos,pos,no
3628,medium,190,6,7,0.7,pos,pos,low_neg
3629,medium,190,6,7,0.7,pos,pos,high_neg
3630,medium,190,6,7,0.7,pos,pos,catastrofic
3631,medium,190,6,7,0.7,pos,no,pos
3632,medium,190,6,7,0.7,pos,no,no
3633,medium,190,6,7,0.7,pos,no,low_neg
3634,medium,190,6,7,0.7,pos,no,high_neg
3635,medium,190,6,7,0.7,pos,no,catastrofic
3636,medium,190,6,7,0.7,pos,low_neg,pos
3637,medium,190,6,7,0.7,pos,low_neg,no
3638,medium,190,6,7,0.7,pos,low_neg,low_neg
3639,medium,190,6,7,0.7,pos,low_neg,high_neg
3640,medium,190,6,7,0.7,pos,low_neg,catastrofic
3641,medium,190,6,7,0.7,pos,high_neg,pos
3642,medium,190,6,7,0.7,pos,high_neg,no
3643,medium,190,6,7,0.7,pos,high_neg,low_neg
3644,medium,190,6,7,0.7,pos,high_neg,high_neg
3645,medium,190,6,7,0.7,pos,high_neg,catastrofic
3646,medium,190,6,7,0.7,pos,catastrofic,pos
3647,medium,190,6,7,0.7,pos,catastrofic,no
3648,medium,190,6,7,0.7,pos,catastrofic,low_neg
3649,medium,190,6,7,0.7,pos,catastrofic,high_neg
3650,medium,190,6,7,0.7,pos,catastrofic,catastrofic
3651,medium,190,6,7,0.7,no,pos,pos
3652,medium,190,6,7,0.7,no,pos,no
3653,medium,190,6,7,0.7,no,pos,low_neg
3654,medium,190,6,7,0.7,no,pos,high_neg
3655,medium,190,6,7,0.7,no,pos,catastrofic
3656,medium,190,6,7,0.7,no,no,pos
3657,medium,190,6,7,0.7,no,no,no
3658,medium,190,6,7,0.7,no,no,low_neg
3659,medium,190,6,7,0.7,no,no,high_neg
3660,medium,190,6,7,0.7,no,no,catastrofic
3661,medium,190,6,7,0.7,no,low_neg,pos
3662,medium,190,6,7,0.7,no,low_neg,no
3663,medium,190,6,7,0.7,no,low_neg,low_neg
3664,medium,190,6,7,0.7,no,low_neg,high_neg
3665,medium,190,6,7,0.7,no,low_neg,catastrofic
3666,medium,190,6,7,0.7,no,high_neg,pos
3667,medium,190,6,7,0.7,no,high_neg,no
3668,medium,190,6,7,0.7,no,high_neg,low_neg
3669,medium,190,6,7,0.7,no,high_neg,high_neg
3670,medium,190,6,7,0.7,no,high_neg,catastrofic
3671,medium,190,6,7,0.7,no,catastrofic,pos
3672,medium,190,6,7,0.7,no,catastrofic,no
3673,medium,190,6,7,0.7,no,catastrofic,low_neg
3674,medium,190,6,7,0.7,no,catastrofic,high_neg
3675,medium,190,6,7,0.7,no,catastrofic,catastrofic
3676,medium,190,6,7,0.7,low_neg,pos,pos
3677,medium,190,6,7,0.7,low_neg,pos,no
3678,medium,190,6,7,0.7,low_neg,pos,low_neg
3679,medium,190,6,7,0.7,low_neg,pos,high_neg
3680,medium,190,6,7,0.7,low_neg,pos,catastrofic
3681,medium,190,6,7,0.7,low_neg,no,pos
3682,medium,190,6,7,0.7,low_neg,no,no
3683,medium,190,6,7,0.7,low_neg,no,low_neg
3684,medium,190,6,7,0.7,low_neg,no,high_neg
3685,medium,190,6,7,0.7,low_neg,no,catastrofic
3686,medium,190,6,7,0.7,low_neg,low_neg,pos
3687,medium,190,6,7,0.7,low_neg,low_neg,no
3688,medium,190,6,7,0.7,low_neg,low_neg,low_neg
3689,medium,190,6,7,0.7,low_neg,low_neg,high_neg
3690,medium,190,6,7,0.7,low_neg,low_neg,catastrofic
3691,medium,190,6,7,0.7,low_neg,high_neg,pos
3692,medium,190,6,7,0.7,low_neg,high_neg,no
3693,medium,190,6,7,0.7,low_neg,high_neg,low_neg
3694,medium,190,6,7,0.7,low_neg,high_neg,high_neg
3695,medium,190,6,7,0.7,low_neg,high_neg,catastrofic
3696,medium,190,6,7,0.7,low_neg,catastrofic,pos
3697,medium,190,6,7,0.7,low_neg,catastrofic,no
3698,medium,190,6,7,0.7,low_neg,catastrofic,low_neg
3699,medium,190,6,7,0.7,low_neg,catastrofic,high_neg
3700,medium,190,6,7,0.7,low_neg,catastrofic,catastrofic
3701,medium,190,6,7,0.7,high_neg,pos,pos
3702,medium,190,6,7,0.7,high_neg,pos,no
3703,medium,190,6,7,0.7,high_neg,pos,low_neg
3704,medium,190,6,7,0.7,high_neg,pos,high_neg
3705,medium,190,6,7,0.7,high_neg,pos,catastrofic
3706,medium,190,6,7,0.7,high_neg,no,pos
3707,medium,190,6,7,0.7,high_neg,no,no
3708,medium,190,6,7,0.7,high_neg,no,low_neg
3709,medium,190,6,7,0.7,high_neg,no,high_neg
3710,medium,190,6,7,0.7,high_neg,no,catastrofic
3711,medium,190,6,7,0.7,high_neg,low_neg,pos
3712,medium,190,6,7,0.7,high_neg,low_neg,no
3713,medium,190,6,7,0.7,high_neg,low_neg,low_neg
3714,medium,190,6,7,0.7,high_neg,low_neg,high_neg
3715,medium,190,6,7,0.7,high_neg,low_neg,catastrofic
3716,medium,190,6,7,0.7,high_neg,high_neg,pos
3717,medium,190,6,7,0.7,high_neg,high_neg,no
3718,medium,190,6,7,0.7,high_neg,high_neg,low_neg
3719,medium,190,6,7,0.7,high_neg,high_neg,high_neg
3720,medium,190,6,7,0.7,high_neg,high_neg,catastrofic
3721,medium,190,6,7,0.7,high_neg,catastrofic,pos
3722,medium,190,6,7,0.7,high_neg,catastrofic,no
3723,medium,190,6,7,0.7,high_neg,catastrofic,low_neg
3724,medium,190,6,7,0.7,high_neg,catastrofic,high_neg
3725,medium,190,6,7,0.7,high_neg,catastrofic,catastrofic
3726,medium,190,6,7,0.7,catastrofic,pos,pos
3727,medium,190,6,7,0.7,catastrofic,pos,no
3728,medium,190,6,7,0.7,catastrofic,pos,low_neg
3729,medium,190,6,7,0.7,catastrofic,pos,high_neg
3730,medium,190,6,7,0.7,catastrofic,pos,catastrofic
3731,medium,190,6,7,0.7,catastrofic,no,pos
3732,medium,190,6,7,0.7,catastrofic,no,no
3733,medium,190,6,7,0.7,catastrofic,no,low_neg
3734,medium,190,6,7,0.7,catastrofic,no,high_neg
3735,medium,190,6,7,0.7,catastrofic,no,catastrofic
3736,medium,190,6,7,0.7,catastrofic,low_neg,pos
3737,medium,190,6,7,0.7,catastrofic,low_neg,no
3738,medium,190,6,7,0.7,catastrofic,low_neg,low_neg
3739,medium,190,6,7,0.7,catastrofic,low_neg,high_neg
3740,medium,190,6,7,0.7,catastrofic,low_neg,catastrofic
3741,medium,190,6,7,0.7,catastrofic,high_neg,pos
3742,medium,190,6,7,0.7,catastrofic,high_neg,no
3743,medium,190,6,7,0.7,catastrofic,high_neg,low_neg
3744,medium,190,6,7,0.7,catastrofic,high_neg,high_neg
3745,medium,190,6,7,0.7,catastrofic,high_neg,catastrofic
3746,medium,190,6,7,0.7,catastrofic,catastrofic,pos
3747,medium,190,6,7,0.7,catastrofic,catastrofic,no
3748,medium,190,6,7,0.7,catastrofic,catastrofic,low_neg
3749,medium,190,6,7,0.7,catastrofic,catastrofic,high_neg
3750,medium,190,6,7,0.7,catastrofic,catastrofic,catastrofic
3751,medium,190,4,9,0.3,pos,pos,pos
3752,medium,190,4,9,0.3,pos,pos,no
3753,medium,190,4,9,0.3,pos,pos,low_neg
3754,medium,190,4,9,0.3,pos,pos,high_neg
3755,medium,190,4,9,0.3,pos,pos,catastrofic
3756,medium,190,4,9,0.3,pos,no,pos
3757,medium,190,4,9,0.3,pos,no,no
3758,medium,190,4,9,0.3,pos,no,low_neg
3759,medium,190,4,9,0.3,pos,no,high_neg
3760,medium,190,4,9,0.3,pos,no,catastrofic
3761,medium,190,4,9,0.3,pos,low_neg,pos
3762,medium,190,4,9,0.3,pos,low_neg,no
3763,medium,190,4,9,0.3,pos,low_neg,low_neg
3764,medium,190,4,9,0.3,pos,low_neg,high_neg
3765,medium,190,4,9,0.3,pos,low_neg,catastrofic
3766,medium,190,4,9,0.3,pos,high_neg,pos
3767,medium,190,4,9,0.3,pos,high_neg,no
3768,medium,190,4,9,0.3,pos,high_neg,low_neg
3769,medium,190,4,9,0.3,pos,high_neg,high_neg
3770,medium,190,4,9,0.3,pos,high_neg,catastrofic
3771,medium,190,4,9,0.3,pos,catastrofic,pos
3772,medium,190,4,9,0.3,pos,catastrofic,no
3773,medium,190,4,9,0.3,pos,catastrofic,low_neg
3774,medium,190,4,9,0.3,pos,catastrofic,high_neg
3775,medium,190,4,9,0.3,pos,catastrofic,catastrofic
3776,medium,190,4,9,0.3,no,pos,pos
3777,medium,190,4,9,0.3,no,pos,no
3778,medium,190,4,9,0.3,no,pos,low_neg
3779,medium,190,4,9,0.3,no,pos,high_neg
3780,medium,190,4,9,0.3,no,pos,catastrofic
3781,medium,190,4,9,0.3,no,no,pos
3782,medium,190,4,9,0.3,no,no,no
3783,medium,190,4,9,0.3,no,no,low_neg
3784,medium,190,4,9,0.3,no,no,high_neg
3785,medium,190,4,9,0.3,no,no,catastrofic
3786,medium,190,4,9,0.3,no,low_neg,pos
3787,medium,190,4,9,0.3,no,low_neg,no
3788,medium,190,4,9,0.3,no,low_neg,low_neg
3789,medium,190,4,9,0.3,no,low_neg,high_neg
3790,medium,190,4,9,0.3,no,low_neg,catastrofic
3791,medium,190,4,9,0.3,no,high_neg,pos
3792,medium,190,4,9,0.3,no,high_neg,no
3793,medium,190,4,9,0.3,no,high_neg,low_neg
3794,medium,190,4,9,0.3,no,high_neg,high_neg
3795,medium,190,4,9,0.3,no,high_neg,catastrofic
3796,medium,190,4,9,0.3,no,catastrofic,pos
3797,medium,190,4,9,0.3,no,catastrofic,no
3798,medium,190,4,9,0.3,no,catastrofic,low_neg
3799,medium,190,4,9,0.3,no,catastrofic,high_neg
3800,medium,190,4,9,0.3,no,catastrofic,catastrofic
3801,medium,190,4,9,0.3,low_neg,pos,pos
3802,medium,190,4,9,0.3,low_neg,pos,no
3803,medium,190,4,9,0.3,low_neg,pos,low_neg
3804,medium,190,4,9,0.3,low_neg,pos,high_neg
3805,medium,190,4,9,0.3,low_neg,pos,catastrofic
3806,medium,190,4,9,0.3,low_neg,no,pos
3807,medium,190,4,9,0.3,low_neg,no,no
3808,medium,190,4,9,0.3,low_neg,no,low_neg
3809,medium,190,4,9,0.3,low_neg,no,high_neg
3810,medium,190,4,9,0.3,low_neg,no,catastrofic
3811,medium,190,4,9,0.3,low_neg,low_neg,pos
3812,medium,190,4,9,0.3,low_neg,low_neg,no
3813,medium,190,4,9,0.3,low_neg,low_neg,low_neg
3814,medium,190,4,9,0.3,low_neg,low_neg,high_neg
3815,medium,190,4,9,0.3,low_neg,low_neg,catastrofic
3816,medium,190,4,9,0.3,low_neg,high_neg,pos
3817,medium,190,4,9,0.3,low_neg,high_neg,no
3818,medium,190,4,9,0.3,low_neg,high_neg,low_neg
3819,medium,190,4,9,0.3,low_neg,high_neg,high_neg
3820,medium,190,4,9,0.3,low_neg,high_neg,catastrofic
3821,medium,190,4,9,0.3,low_neg,catastrofic,pos
3822,medium,190,4,9,0.3,low_neg,catastrofic,no
3823,medium,190,4,9,0.3,low_neg,catastrofic,low_neg
3824,medium,190,4,9,0.3,low_neg,catastrofic,high_neg
3825,medium,190,4,9,0.3,low_neg,catastrofic,catastrofic
3826,medium,190,4,9,0.3,high_neg,pos,pos
3827,medium,190,4,9,0.3,high_neg,pos,no
3828,medium,190,4,9,0.3,high_neg,pos,low_neg
3829,medium,190,4,9,0.3,high_neg,pos,high_neg
3830,medium,190,4,9,0.3,high_neg,pos,catastrofic
3831,medium,190,4,9,0.3,high_neg,no,pos
3832,medium,190,4,9,0.3,high_neg,no,no
3833,medium,190,4,9,0.3,high_neg,no,low_neg
3834,medium,190,4,9,0.3,high_neg,no,high_neg
3835,medium,190,4,9,0.3,high_neg,no,catastrofic
3836,medium,190,4,9,0.3,high_neg,low_neg,pos
3837,medium,190,4,9,0.3,high_neg,low_neg,no
3838,medium,190,4,9,0.3,high_neg,low_neg,low_neg
3839,medium,190,4,9,0.3,high_neg,low_neg,high_neg
3840,medium,190,4,9,0.3,high_neg,low_neg,catastrofic
3841,medium,190,4,9,0.3,high_neg,high_neg,pos
3842,medium,190,4,9,0.3,high_neg,high_neg,no
3843,medium,190,4,9,0.3,high_neg,high_neg,low_neg
3844,medium,190,4,9,0.3,high_neg,high_neg,high_neg
3845,medium,190,4,9,0.3,high_neg,high_neg,catastrofic
3846,medium,190,4,9,0.3,high_neg,catastrofic,pos
3847,medium,190,4,9,0.3,high_neg,catastrofic,no
3848,medium,190,4,9,0.3,high_neg,catastrofic,low_neg
3849,medium,190,4,9,0.3,high_neg,catastrofic,high_neg
3850,medium,190,4,9,0.3,high_neg,catastrofic,catastrofic
3851,medium,190,4,9,0.3,catastrofic,pos,pos
3852,medium,190,4,9,0.3,catastrofic,pos,no
3853,medium,190,4,9,0.3,catastrofic,pos,low_neg
